epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.8314766030958908,0.7491898343789352,0.7305253194510175,0.5881242965601128,0.020992161861310404,0.016196180034351495,0.03055269581354687
2,0.7084936823030881,0.75812965608914,0.7318504495977284,0.5591133494126664,0.014383005540973196,0.004564487850686285,0.004516233465365825
3,0.6853364142488009,0.7597469941783561,0.7359772834831992,0.555871244929704,0.01283489994239062,0.0019558095191799154,0.0027027543639753147
4,0.6697848282335249,0.7614060348174256,0.7366209181258874,0.554580313106484,0.011544067684250573,0.0011485663594559509,0.0017492907050791222
5,0.6613378791350781,0.7614700076533999,0.7373024136299101,0.5533455536583338,0.010878860271380594,0.0008387490336103524,0.0012001316491114607
6,0.6556018942347669,0.7612067921013346,0.7372077614765736,0.5526205854892747,0.010404772765468806,0.0006751505415059598,0.0009011779012089992
7,0.6516570131086662,0.7615961563311499,0.7352768575485092,0.5520219821210156,0.010087160490608463,0.0005677596609758374,0.0007173066862040718
8,0.6479153555398649,0.7615636458554769,0.7342167534311406,0.5518491571242965,0.009739723764748002,0.0004882527704043284,0.0005909767102176567
9,0.6444670253895924,0.7608299052479766,0.7341599621391387,0.5513093652118651,0.009454392323580882,0.00043403792071189514,0.0004990437080876981
10,0.6418007883166948,0.760962864706981,0.7333270231897776,0.5512949171671907,0.009192732948577031,0.00038911280800165956,0.0004326649976217196
11,0.6394430683280662,0.7612534942638811,0.7342546142924752,0.550804172065896,0.009008911603208011,0.00035725457675342496,0.0003776749460205658
12,0.6368577433440721,0.760997258010493,0.7327591102697586,0.5509715604505073,0.00873277455684729,0.0003289272006548399,0.0003444072681689739
13,0.6341385268791956,0.7610463666648322,0.7312636062470421,0.5503169659148358,0.008525986166205257,0.000307051575085099,0.0003141603572026552
14,0.6324185711252756,0.7610314442108173,0.7308471367723616,0.5500905837983898,0.00837723024111862,0.00028667944891204265,0.00028903761055448736
15,0.6300060985954876,0.7598510607740225,0.7296166587789872,0.5502308683463498,0.008118922026672712,0.00027193009778372505,0.00026678885039578114
16,0.6288115836002779,0.7606860898021093,0.7312825366777094,0.5502886823799445,0.007993420217341432,0.00025746275982522723,0.0002530438500728252
17,0.6264287292232872,0.7592773495083349,0.7281022243256035,0.5499175768790255,0.007789577260458221,0.0002457645618334061,0.00024115090902720898
